date,last,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,a1,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,B16,B17,b18,b19,b20,b21,b22,B23,B24,C1,C2,c3c4,c5,c6,c7,c8,c9,d1,d2,d3,d4,d5,d6,d7,d8,d9,e1,e2,e3,e4,e5,e6,e7,e8,f1,f2,f3,f4,f5,f6,f7,f8,f9,g1,g2,g3,g4,g5,Gains,buys
7/5/2013,163.02,-1.524582464,0.008799184,0.001608326,-0.142857143,0.000000000,-0.333333333,-0.252630271,0.000000000,-0.956689999,0.063240488,-0.010974092,-1.237370245,Squat,-0.000445814,0.108809372,-0.004137636,0.000005252,-6.434376812,Hold,-0.044403067,-0.595461919,-0.252630271,-0.005582287,-0.049080180,0.001608326,0.001305301,-0.253936325,-0.000070905,0.001472337,-0.303118827,0.001759106,-0.297112527,-0.002316521,0.000000000,-0.531388137,0.001534166,-0.296164745,0.000000000,-0.297112527,-0.294400303,-0.515632161,-0.000143440,-0.000070905,0.007422591,0.017168956,0.040770485,-0.000070905,0.087011270,0.000000000,0.000000000,0.000221878,-0.575679344,0.125812711,0.039100638,-0.258356935,0.030488961,0.000000000,0.063240488,0.000000000,-0.180078931,-0.180005491,-0.358978508,0.034177229,#VALUE!,-0.004208247,0.040944105,Hold,-0.000070905,0.002634180,0.161290010,0.008545958,-0.008398786,-0.945051730,-0.312243252,-1.885094078,-1.864582999,0.009107144,0.110319513,Hold,-0.369427343,Hold,0.010788722,0
7/8/2013,163.95,1.656271338,0.002710777,0.001614904,-0.166666667,0.000000000,-0.500000000,0.260570790,0.000000000,-29.708852121,-0.045850022,-0.024905694,-0.041501892,Fade,-0.002064713,0.057395898,-0.020470091,0.000086527,1.170365682,Sell,-0.082370059,0.884792921,0.260570790,-0.003861838,-0.041437701,0.001614904,0.001989171,-0.672604749,-0.000217178,0.002042055,-0.512133395,0.002356846,-0.499121010,0.001816610,0.000000000,-0.139074485,0.002311922,-0.563313362,0.000000000,-0.499121010,-0.166517744,-1.518096316,0.000074327,-0.000217178,0.009525852,-0.002001358,-0.007208988,-0.000217178,-0.064224922,0.000000000,0.000000000,0.000247982,-1.099687953,0.143863065,0.033226180,0.250683341,0.015813517,0.000000000,-0.045850022,0.000000000,-0.334948291,-0.335122869,0.024005478,-0.025312210,#VALUE!,-0.020682823,0.054531707,Hold,-0.000217178,0.003501528,-0.238892935,0.008247823,-0.040937866,2.039273787,0.747035436,1.735513342,1.668584601,0.007610439,0.048418215,Hold,-0.313128851,Hold,0.005704778,0
7/9/2013,165.13,-1.988233606,0.005659867,0.001623905,-0.200000000,0.000000000,-1.000000000,-1.938547761,-0.089568825,-0.333107411,0.009091870,-0.023368808,-4.680832675,Squat,-0.003652169,0.074942811,-0.038183042,0.000240528,0.470860201,Sell,-0.160592620,0.256668436,-1.938547761,0.014182349,-0.002333866,0.001623905,0.002812812,0.629230976,-0.000270420,0.002738535,-1.249845331,0.003092598,-1.188708687,0.000677862,-0.000602482,-0.343948412,0.003311080,-1.551496071,0.000000000,-1.188708687,-0.266842734,3.976816610,0.000369882,-0.000270420,0.006504428,-0.000702717,0.006042781,-0.000270420,-0.248630017,-0.166666667,-0.241307354,0.000114576,11.077489291,0.098456168,0.035491358,-1.951697237,0.019752394,0.142857143,0.153247852,2.000000000,-0.751094756,-0.751069382,0.414063916,0.232856369,#VALUE!,-0.038443137,0.080651543,Hold,-0.000270420,0.004544575,0.007306596,0.006735609,-0.075408399,0.235120839,0.985059765,0.548459889,0.555056738,0.006851124,0.055332786,Hold,-0.623788386,Sell,0.007197365,-1
7/10/2013,165.19,5.392838606,-0.000000008,0.001621861,-0.250000000,-0.250000000,#DIV/0!,2.446416922,-0.453125814,2.935326435,-0.105105409,-0.031490558,-1.964583679,Green,0.007711217,-0.019155958,0.081105442,-0.000106258,0.014732831,Sell,-0.161287847,-0.044043799,2.446416922,0.036103854,0.079828209,0.001621861,0.002552575,-1.132200259,0.000771573,0.002416219,3.992581322,0.002676056,5.047623368,0.000633649,-0.000843927,1.225066197,0.003385494,2.445414239,0.000000000,5.047623368,0.038219984,0.693288230,0.000626086,0.000771573,0.002366502,0.014378872,0.013897073,0.000771573,-0.382840951,-0.200000000,-0.562500651,-0.000010464,0.850191161,0.086197272,0.034881712,2.533982790,0.000984849,0.125000000,0.006756415,0.666666667,-2.127137891,-2.127865511,-0.654702331,0.339011623,#VALUE!,0.081939594,0.059597933,Hold,0.000771573,0.003981812,-0.188412361,0.001697888,0.170593285,-3.892431562,0.061391293,0.083700014,0.070851696,0.001363915,0.002656410,Hold,-0.252859543,Sell,0.000363332,0
7/11/2013,167.44,0.197389390,0.008836001,0.001641290,-0.333333333,-5.000000000,#DIV/0!,0.445592994,0.193656030,0.962995324,0.126510016,0.018040766,1.322378997,Green,0.020384566,0.038700423,0.182606911,0.000247470,0.040244133,Sell,-0.337943082,-0.497231983,0.445592994,0.046841695,0.516604197,0.001641290,0.004238230,53.210646112,0.003562444,0.003933553,1.251064626,0.004342578,1.303227070,-0.005791453,0.011221725,-0.364808031,0.005119765,0.882575130,0.000000000,1.303227070,0.942726790,0.679153788,0.001050637,0.003562444,0.007294597,0.039374549,0.001432747,0.003562444,-0.929493615,-0.250000000,-0.104757977,-0.000022530,0.477157408,0.043731084,0.037643238,0.448591843,0.036897342,0.111111111,0.251677796,0.400000000,1.503217311,1.507613870,-2.232058184,0.080140601,#VALUE!,0.186819881,0.065881821,Hold,0.003562444,0.006269773,1.169659686,0.009403291,0.408541431,3.738082308,-0.145245057,-0.053175208,-0.065631029,0.010457638,0.092148245,Hold,-0.743958029,Sell,0.013620679,0
7/12/2013,167.51,0.139970370,-0.000391421,0.001639285,-0.500000000,0.083333333,0.000000000,0.248506958,-0.569151069,0.462730737,-0.085222765,-0.042496147,0.332224874,Fade,0.013076944,-0.038476984,0.087253250,-0.000088414,-0.097647970,Sell,-0.399444388,-0.717142477,0.248506958,0.002351382,0.224738720,0.001639285,0.003814290,0.434973685,0.003726396,0.003452878,0.432820829,0.003739471,0.442521462,0.006670327,0.001909146,0.074506914,0.004681656,0.365457666,0.000000000,0.442521462,-0.571658820,0.347004276,0.001413727,0.003726396,0.006821131,0.002493362,0.003457492,0.003726396,-9.301128498,-0.333333333,-0.712767380,0.000144757,0.204659542,0.073418664,0.027882060,0.264484994,0.001106959,0.100000000,0.006254959,0.285714286,0.643402665,0.645073741,0.448033391,0.167990820,#VALUE!,0.091304786,0.065578362,Hold,0.003726396,0.005424751,-0.670787915,0.004677842,0.190946135,0.051926386,0.203825284,0.004695609,-0.014343018,0.003609553,0.002432711,Hold,1.405790221,Sell,0.000418018,0
7/15/2013,168.15,-0.062757627,0.001690301,0.001642855,-1.000000000,0.076923077,0.000000000,-0.083254569,0.000000000,0.320954640,-0.077265576,-0.038189762,0.239522542,Fake,0.002560217,-0.002857953,-0.020056747,0.000141853,-0.093327014,Sell,-0.617840733,1.990831230,-0.083254569,0.000712146,-0.006872650,0.001642855,0.003930189,0.235109151,0.004878240,0.003503012,0.281354086,0.003751906,0.286300823,0.000125895,0.002739272,-0.224670802,0.004690046,0.237882828,0.010852129,0.286300823,0.331751493,0.257272606,0.001774931,0.004878240,0.003014368,0.016667272,0.019438413,0.004878240,1.018489242,0.000000000,0.000000000,0.000108634,0.072602811,0.105699577,0.018077440,-0.091984429,0.010110569,0.000000000,-0.077265576,0.000000000,0.428085452,0.430270239,0.237665049,-0.005587952,#VALUE!,-0.015276349,0.047587549,Hold,0.004878240,0.005405090,0.100021500,0.003283111,-0.030319331,0.330798409,0.005723616,0.209709982,0.181474847,0.003417491,0.022776077,Hold,-0.364484534,Sell,0.003820662,1
7/16/2013,167.52,-0.123724161,-0.002011441,0.001634016,#DIV/0!,-0.071428571,-0.071428571,-0.229643527,0.185178235,0.093401513,-0.066216910,-0.020769280,-0.306254854,Green,-0.000271427,-0.044345671,-0.036939169,0.000342842,-0.216965910,Sell,-1.011877159,-0.408179681,-0.229643527,-0.003052678,-0.032813229,0.001634016,0.002925880,-0.259107486,0.003917791,0.002514465,0.117553766,0.002603307,0.120625812,-0.002945474,0.000000000,-0.761723891,0.003517021,0.119959224,0.011624965,0.120625812,0.422550759,0.137062015,0.002014631,0.003917791,-0.001904318,-0.013233583,-0.114669268,0.003917791,0.474915867,0.500000000,0.777767353,0.000112487,-0.285610162,0.051034004,-0.022678483,-0.237196003,-0.009852832,-0.090909091,-0.151106282,-0.222222222,0.263788011,0.264984365,-0.300722747,-0.073332084,#VALUE!,-0.033166098,0.024978026,Hold,0.003917791,0.003781859,0.465895610,-0.002518690,-0.065232207,-0.200651724,-0.167506960,0.071239772,0.054257470,-0.002825772,-0.043193231,Hold,3.350678446,Sell,-0.003746595,0
7/17/2013,167.95,-0.120432883,-0.002885108,0.001635538,#DIV/0!,0.076923077,0.076923077,-0.069106999,0.000000000,0.009047173,-0.057824309,-0.032929167,-0.360600138,Squat,0.002676095,-0.004879748,-0.006653182,0.000072721,-0.055253327,Hold,34.657290821,0.715329116,-0.069106999,-0.000156307,-0.000572995,0.001635538,0.002950564,-0.077565059,0.003405423,0.002521559,0.097328917,0.002597753,0.099649403,0.002596845,0.000534456,2.195414134,0.003335879,0.088113980,0.003830462,0.099649403,-0.444717749,0.117807585,0.002247442,0.003405423,0.002325326,-0.007262221,-0.053737700,0.003405423,0.377365026,0.000000000,0.000000000,0.000072971,0.194450749,0.035507616,0.024296087,-0.074539345,0.006791865,0.000000000,-0.057824309,0.000000000,0.254645938,0.255497342,-0.248707528,-0.008540160,#VALUE!,-0.003270415,0.020317322,Hold,0.003405423,0.003711361,-0.255816694,0.002405760,-0.006530135,-0.135929344,0.071539374,0.143560607,0.135114628,0.002446001,0.017491006,Hold,-0.354052193,Sell,0.002566816,0
7/18/2013,168.87,0.050992371,0.001970739,0.001641811,#DIV/0!,-0.071428571,0.000000000,0.229985902,-0.187509896,-0.042785919,0.009736340,-0.016688628,0.621201536,Green,0.005388624,0.011835261,0.018385565,-0.000043956,0.040235482,Sell,1.362872680,0.300850868,0.229985902,-0.000834128,0.031583111,0.001641811,0.003390361,-0.042594322,0.003385173,0.002922170,0.109398907,0.003036104,0.111105172,0.000006537,0.004689031,1.991730153,0.003615921,0.074870779,0.000000000,0.111105172,0.278718744,0.122904114,0.002518003,0.003385173,0.003747685,-0.000389786,0.104564400,0.003385173,0.218549467,-0.333333333,-0.458339931,-0.000122421,0.175638603,0.015827118,0.026464344,0.235046341,0.014433606,0.100000000,0.110709974,0.285714286,0.174283840,0.176236835,0.399997655,0.081860929,#VALUE!,0.021832976,0.035128395,Hold,0.003385173,0.004246922,0.375018750,0.004324038,0.044142630,-0.008382141,-0.048785021,-0.156154299,-0.185655057,0.004612348,0.035848441,Hold,-0.308627717,Sell,0.005477809,0
7/19/2013,169.17,-0.263253161,0.006792110,0.001642032,-1.000000000,0.000000000,-0.071428571,-0.075739672,0.000000000,0.033689665,-0.069339254,-0.032629268,0.591142665,Squat,-0.000290489,-0.008232373,-0.036824627,0.000020681,-0.093968487,Hold,1.336041181,-1.325109221,-0.075739672,-0.000787514,-0.064028140,0.001642032,0.003241812,0.092379503,0.003789519,0.002766525,0.080943206,0.002843928,0.082369918,0.000100335,0.000000000,-0.260838821,0.003397490,0.047240463,0.002251970,0.082369918,-0.141946619,0.099556907,0.002761733,0.003789519,0.000207405,0.005898067,0.108626924,0.003789519,0.167823932,0.000000000,0.000000000,0.000175917,0.136279778,0.012852831,0.025834688,-0.081123952,0.004639700,0.000000000,-0.069339254,0.000000000,0.035739253,0.038839187,0.423643309,-0.005772008,#VALUE!,-0.033174655,0.044902762,Hold,0.003789519,0.003922426,-0.303035514,0.000730726,-0.065248752,0.127857171,0.071450740,-0.196156457,-0.257909130,0.000992282,0.011090861,Hold,-0.740045504,Sell,0.001776532,-1
7/22/2013,169.50,0.376829086,0.002032445,0.001642538,#DIV/0!,-0.076923077,0.076923077,0.061459179,0.615392111,0.049036801,-0.048117675,-0.039603242,0.022852886,Fake,-0.000131841,-0.006201656,-0.034016198,0.000200087,0.014725101,Hold,0.552187274,4.703357897,0.061459179,-0.000133073,-0.051192438,0.001642538,0.003131986,-0.074296045,0.003512026,0.002655800,0.062617938,0.002707792,0.063827709,0.000009219,0.002776635,-0.537125421,0.003150485,0.024212608,0.000000000,0.063827709,0.037277561,0.083393869,0.002983804,0.003512026,0.003584778,-0.003886154,-0.009370919,0.003512026,0.183094677,-0.500000000,-0.192303945,0.000161537,0.062040639,0.039670183,0.019265168,0.062446788,0.005080080,0.090909091,0.038417081,0.222222222,0.006694246,0.009901187,-0.003463652,0.018843897,#VALUE!,-0.030623638,0.018719418,Hold,0.003512026,0.003671969,-0.206509145,0.003039230,-0.060309468,-0.075133781,0.065578082,-0.201865950,-0.260677277,0.002766778,0.012366112,Hold,1.281423049,Sell,0.001950712,0
7/23/2013,169.14,-0.135518153,-0.004636414,0.001636362,-0.500000000,0.083333333,0.000000000,-0.051868922,-0.214280385,0.075449019,0.082349107,-0.036021707,-0.386180351,Green,-0.007156178,-0.029252014,-0.101744973,0.000254775,-0.094595377,Hold,0.097241553,-0.437676372,-0.051868922,-0.003025984,-0.156666568,0.001636362,0.002442540,0.060962081,0.003409444,0.002007534,0.019018425,0.001971948,0.020292629,-0.000785784,0.000530205,-0.909187144,0.002391396,-0.020850197,0.000000000,0.020292629,0.049956188,0.049757385,0.003122952,0.003409444,0.000383779,-0.001195450,-0.157977091,0.003409444,0.090234669,1.000000000,0.571439229,0.000016565,-0.237464428,0.031528163,-0.019234445,-0.052280390,-0.005513876,-0.083333333,-0.007846652,-0.181818182,-0.062855730,-0.059409046,-0.260421951,-0.037087904,#VALUE!,-0.098682423,0.018352203,Hold,0.003409444,0.002603714,0.068477144,-0.000452525,-0.187626625,-0.024892967,0.074544481,-0.116734086,-0.168373147,-0.000870523,-0.029874152,Hold,1.848028871,Sell,-0.002123900,1
7/24/2013,168.52,-0.290983376,-0.005034978,0.001627700,-1.000000000,0.076923077,0.000000000,-0.300254453,0.084175513,-0.336861038,-0.116272028,0.007682545,-0.893043007,Green,-0.015359737,-0.041830718,-0.195898688,0.000271652,-0.231583196,Hold,-0.109515173,-0.313179435,-0.300254453,-0.016415884,-0.348375393,0.001627700,0.001608967,0.023885749,0.003102212,0.001241269,-0.023399219,0.001116889,-0.021996483,-0.003481250,0.000176641,1.337583969,0.001443781,-0.063643123,0.006740744,-0.021996483,0.541844153,0.017388009,0.003167363,0.003102212,-0.002478786,-0.004097960,-0.136899631,0.003102212,0.066005466,0.500000000,0.626263269,0.000242739,-0.359393058,-0.015412401,-0.027396261,-0.307723234,-0.009548668,-0.090909091,-0.196610934,-0.222222222,-0.054037406,-0.051182245,-0.971833161,-0.093422095,#VALUE!,-0.193404196,0.002417784,Hold,0.003102212,0.001371046,1.153859172,-0.002873914,-0.349403208,-0.087406016,-0.232161756,-0.081576422,-0.101465282,-0.003071654,-0.052498243,Hold,1.180231534,Sell,-0.003665573,-1
7/25/2013,168.93,-0.021675440,0.006163027,0.001629009,#DIV/0!,-0.071428571,-0.071428571,-0.094546182,0.000000000,-0.076664902,-0.073137134,-0.018155556,2.059763432,Fade,-0.010682322,0.016412249,-0.171168513,-0.000048344,-0.187301010,Hold,0.121405394,0.897963128,-0.094546182,-0.021609150,-0.346479292,0.001629009,0.001743745,-0.251547965,0.002524493,0.001401431,-0.012139210,0.001315536,-0.011093994,0.003691937,0.000000000,11.347297057,0.001356752,-0.073782412,0.011035331,-0.011093994,-0.310281618,0.021401983,0.003224936,0.002524493,-0.003017365,-0.008266655,0.164230183,0.002524493,0.053639981,0.000000000,0.000000000,-0.000135535,0.321424215,-0.010046481,0.027712586,-0.099682295,0.006375198,0.000000000,-0.073137134,0.000000000,-0.097660497,-0.095261756,2.666705559,-0.014359783,#VALUE!,-0.169076134,-0.005311396,Hold,0.002524493,0.001573855,-0.321431803,-0.001204203,-0.309565529,-0.192416534,-0.149380738,0.099836369,0.088115299,-0.000296279,0.020960277,Hold,-0.123752299,Sell,0.002432880,0
7/26/2013,169.11,-0.660267852,0.007576068,0.001628092,#DIV/0!,-0.076923077,-0.076923077,-0.200803374,0.000000000,-0.131628227,-0.151745483,0.006626943,1.016779615,Fake,-0.010409225,0.005780492,-0.194617129,-0.000083800,-0.183586024,Hold,0.326172149,0.207928101,-0.200803374,-0.042369490,-0.376019968,0.001628092,0.001667089,-0.316775249,0.002198581,0.001356243,-0.013010755,0.001277763,-0.012150006,-0.001829173,0.000000000,0.093761509,0.001163218,-0.090782469,0.007297044,-0.012150006,0.482282271,0.017982983,0.003272377,0.002198581,-0.001008830,-0.004612885,0.100741128,0.002198581,0.028600698,0.000000000,0.000000000,0.000389408,0.211931606,-0.007044915,0.026170587,-0.206514380,0.002781335,0.000000000,-0.151745483,0.000000000,-0.089736265,-0.087531539,3.636646302,-0.033931832,#VALUE!,-0.192846430,0.009292340,Hold,0.002198581,0.001465999,0.438596491,-0.000316213,-0.348503114,-0.131853833,-0.361097610,-0.083604015,-0.092606883,0.000029665,0.009200549,Hold,-0.021878886,Sell,0.001065578,0
7/29/2013,168.59,-2.039141943,0.000062261,0.001620448,#DIV/0!,-0.083333333,-0.083333333,-0.145729292,-0.007759540,0.120207381,0.099185611,-0.024147077,-0.251293323,Fade,-0.008906702,-0.065649847,-0.196543072,-0.000004686,-0.212941026,Hold,0.182878039,0.367235203,-0.145729292,-0.049433530,-0.370551998,0.001620448,0.001005480,-0.142344608,0.001471003,0.000760216,-0.045176723,0.000620134,-0.044082508,0.001637342,0.000000000,-0.596499848,0.000459208,-0.136450872,0.002191520,-0.044082508,-0.216345040,-0.004277089,0.003247753,0.001471003,0.001455361,-0.010198911,-0.031183848,0.001471003,-0.065735629,0.333333333,0.322987281,0.000056468,-0.275618758,0.028573086,-0.018851564,-0.146039563,-0.008012403,-0.100000000,-0.010732950,-0.285714286,-0.146883703,-0.144786447,-0.235302768,-0.070141852,#VALUE!,-0.195361184,0.025865467,Hold,0.001471003,0.000521687,-0.390243902,-0.000059341,-0.352556376,-0.334251265,0.638757215,-0.333057813,-0.357703947,-0.000814964,-0.049541875,Hold,0.809899189,Sell,-0.003074951,1
7/30/2013,168.59,2.020903225,-0.001683685,0.001617826,#DIV/0!,-0.090909091,-0.090909091,-0.633579697,0.000000000,0.069955774,-0.332731802,-0.018616631,-0.943795186,Green,-0.015227395,-0.023586994,-0.388899653,0.000130661,-0.083972649,Hold,0.073652498,0.094435050,-0.661765874,-0.243686522,-0.694372576,0.001617826,0.000857503,-0.042590654,0.001443373,0.000658353,-0.048465560,0.000526787,-0.047508225,-0.000946145,0.000000000,-0.527013681,0.000263655,-0.151599200,0.003340752,-0.047508225,0.073113398,-0.008672619,0.003209164,0.001443373,0.000889765,-0.000363200,-0.090428042,0.001443373,-0.075420074,0.000000000,0.000000000,0.000155148,-0.090909091,0.017489293,0.000000000,-0.666310945,0.000000000,-0.111111111,-0.406872713,-0.200000000,-0.120116953,-0.118207460,-0.935933137,-0.160192063,#VALUE!,-0.388017608,0.025638680,Hold,0.001443373,0.000347433,0.089997000,0.000593171,-0.625477551,-0.017697120,-0.215474118,-0.201055530,-0.218811774,0.000444876,0.000000000,Hold,0.117518603,Hold,0.000000000,0
7/31/2013,168.71,0.281161180,-0.007165405,0.001616363,#DIV/0!,-0.100000000,-0.100000000,0.043494140,0.000000000,-0.165273645,0.015249460,-0.004284549,-7.707269167,Squat,-0.002238331,0.009201070,-0.104327881,-0.000085276,1.175851451,Hold,-0.100425042,-0.049198757,0.043494140,-0.145562235,-0.329826094,0.001616363,0.000827573,-0.462112819,0.000538368,0.000665517,-0.045344218,0.000554630,-0.044595484,0.000381585,0.000000000,4.048698161,0.000166513,-0.163589876,0.011442148,-0.044595484,-0.253333053,-0.009117596,0.003169732,0.000538368,0.002578037,-0.012735364,-0.024922553,0.000538368,-0.118571377,0.000000000,0.000000000,0.000114312,0.410231481,-0.055292788,0.034328682,0.043058122,0.001864104,0.000000000,0.015249460,0.000000000,-0.159380669,-0.157492355,-11.206419723,0.005948947,#VALUE!,-0.103845680,0.037319475,Hold,0.000538368,0.000347079,0.247710774,0.001956331,-0.196907435,-0.631487844,-0.471689410,-0.784214630,-0.785523574,0.001645345,0.008048626,Hold,0.518914996,Hold,0.000711851,0
8/1/2013,170.66,-0.235676923,0.005547013,0.001632407,#DIV/0!,0.333333333,0.555555556,1.091654083,0.000000000,-0.178938279,0.393392438,0.032695302,-2.209357706,Fade,0.006626471,0.327041942,0.221197000,-0.000056917,2.560510885,Sell,0.023126208,0.317593842,1.091654083,0.066252362,0.288295595,0.001632407,0.002346137,0.051792638,0.001334603,0.002124163,0.052787549,0.002210361,0.051897114,0.001615684,0.005592823,-0.104947027,0.001635441,-0.052148507,0.000000000,0.051897114,-0.137300607,0.042268769,0.003293273,0.001334603,0.007004732,0.011135604,0.154418290,0.001334603,-0.068141765,0.000000000,0.000000000,-0.000102939,0.184712820,-0.017077380,0.025742051,1.083692998,0.030232508,0.000000000,0.393392438,0.000000000,-0.183594793,-0.181306309,-1.078384393,0.123770065,#VALUE!,0.222826813,0.036007189,Hold,0.001334603,0.002572962,0.544109894,0.008519826,0.495305414,1.479275899,0.248313175,0.680051943,0.709001209,0.009278405,0.112192956,Hold,-0.902700407,Hold,0.011558277,-1
8/2/2013,170.95,-0.441297758,0.006494229,0.001632516,-0.500000000,0.083333333,0.000000000,0.366525631,-0.061028270,-0.423383648,-0.055556909,-0.027256520,1.479399376,Fake,0.007540203,-0.037607275,0.218718975,-0.000055320,-0.183778863,Sell,0.146676385,0.117400314,0.366525631,0.154702064,0.523784075,0.001632516,0.002292316,-0.168493451,0.001184730,0.002066727,0.042211186,0.002132736,0.041657081,-0.000291602,0.000936731,-0.159514424,0.001684035,-0.040580894,0.000000000,0.041657081,0.225365661,0.037541168,0.003405691,0.001184730,0.000909900,-0.002113343,0.108100472,0.001184730,-0.059615463,-0.250000000,-0.295771203,0.000191584,0.101036671,0.008759755,0.020705364,0.371664704,0.004364078,0.125000000,0.062498478,0.500000000,-0.168821590,-0.166857369,12.256866276,0.118679905,#VALUE!,0.220162828,0.028071762,Hold,0.001184730,0.002457953,-0.561903837,0.001173329,0.488797327,-0.114495910,-0.274157007,-0.099263995,-0.112822937,0.001304925,0.012764452,Hold,-0.872106175,Sell,0.001699244,0
8/5/2013,170.70,0.043033540,0.000590508,0.001627471,-1.000000000,0.000000000,-0.071428571,-0.198249093,-0.125000083,0.496162283,0.026877746,-0.041319809,0.988786556,Fake,0.001104522,-0.057974536,-0.006801931,-0.000060438,-0.230536325,Sell,0.100024470,-0.173191743,-0.198249093,0.069754742,0.176950595,0.001627471,0.001788794,0.354257023,0.001343918,0.001589866,0.008488259,0.001586959,0.008510363,0.000629094,0.000000000,-0.435424699,0.001326851,-0.066279835,0.002693464,0.008510363,0.117284028,0.019399643,0.003459976,0.001343918,0.000850416,0.002292770,0.001828786,0.001343918,-0.083177960,0.333333333,0.166666556,-0.000045414,-0.194365361,0.059234279,-0.012038227,-0.200301771,-0.003745880,-0.111111111,-0.087219782,-0.333333333,-0.200962090,-0.199358589,1.641526238,-0.060932742,#VALUE!,-0.005467154,0.021482477,Sell,0.001343918,0.001702541,-0.336953993,0.000078147,-0.010904418,0.139981619,0.468445727,-0.046513909,-0.071663778,-0.000307490,-0.026197311,Sell,14.258033837,Sell,-0.001462416,0
8/6/2013,169.73,0.842234275,-0.002934225,0.001615594,#DIV/0!,-0.615384615,-0.076923077,-0.687272364,0.243428775,-0.070916356,-0.090793091,0.000136826,-0.114018171,Green,-0.002090454,-0.140546695,-0.081322372,-0.000009599,-0.579068444,Hold,0.009210773,-0.167889767,-0.687272364,-0.065408296,-0.131525030,0.001615594,0.000737361,-0.534043497,0.000751248,0.000610214,-0.050383953,0.000486752,-0.049561569,-0.003104765,0.000000000,-0.048617165,0.000383652,-0.139305468,0.000000000,-0.049561569,0.408246761,-0.013608609,0.003401123,0.000751248,-0.003574469,-0.008228185,-0.100283733,0.000751248,-0.129896578,0.250000000,0.554285969,0.000140136,-0.298698719,0.011455123,-0.019716398,-0.688976093,-0.014588675,-0.125000000,-0.204443955,-0.500000000,-0.196860138,-0.195763973,-0.307145041,-0.210758265,#VALUE!,-0.080632218,0.020530945,Sell,0.000751248,0.000187129,1.278683150,-0.004277266,-0.154762881,-0.441683750,-0.602068305,-1.054106694,-1.053243723,-0.004628618,-0.098664321,Hold,3.592543073,Sell,-0.005682490,1
8/7/2013,169.18,0.027668789,0.002719053,0.001607761,-0.142857143,0.000000000,-0.083333333,-0.988377920,0.001839031,0.076735657,0.068900408,-0.010683841,-0.381413713,Fade,-0.000267249,-0.095949650,-0.012370001,0.000152750,-1.486119691,Hold,0.042110914,-0.092003371,-0.988377920,-0.010231568,-0.078499307,0.001607761,0.000155509,-1.557290263,0.000130736,0.000094756,-0.080182088,-0.000073871,-0.079063919,0.001732386,0.000000000,-0.347185698,-0.000148803,-0.188368600,0.000000000,-0.079063919,-0.347214375,-0.031097595,0.003284187,0.000130736,-0.006204284,-0.008670771,-0.015775086,0.000130736,-0.156971371,0.200000000,0.202206837,0.000283302,-0.378259554,0.014023181,-0.019506013,-0.988398531,-0.008394430,-0.142857143,-0.083799650,-1.000000000,-0.190992889,-0.190036445,-0.587652015,-0.118769103,#VALUE!,-0.012240882,0.011613734,Sell,0.000130736,-0.000601212,-0.151083562,-0.005217563,-0.024331925,-0.826792520,-0.516314538,-8.718121994,-8.574333801,-0.004723745,-0.056823831,Hold,0.443549018,Hold,-0.003240458,-1
8/8/2013,169.80,0.024357430,0.002964444,0.001611063,-0.166666667,0.000000000,-0.090909091,29.015307654,0.000000000,-0.116209607,0.088417073,-0.006385043,-0.980707846,Green,0.000417900,0.107152019,0.004788609,0.000108313,-1.826057878,Hold,0.068893215,0.138247019,29.015307654,0.025724326,-0.000031995,0.001611063,0.000619146,-1.057367313,0.000265659,0.000571054,-0.046337002,0.000486694,-0.045928689,-0.001525442,0.000000000,-0.169790823,0.000321231,-0.131077742,0.000000000,-0.045928689,0.179605407,-0.015802271,0.003221708,0.000265659,0.003343364,0.001884914,-0.035744814,0.000265659,-0.156599503,0.000000000,0.000000000,0.000092725,0.465633368,-0.008514220,0.023956264,28.956870417,0.009543021,0.000000000,0.088417073,#DIV/0!,-0.055139851,-0.054479915,-2.075143887,0.042269550,#VALUE!,0.005055540,0.017735294,Sell,0.000265659,0.000139776,0.059328318,0.003450588,0.010136639,1.028683284,-2.823456318,-0.900758186,-0.902480094,0.003504170,0.046342830,Hold,-0.346372754,Hold,0.003664795,0
8/9/2013,169.31,-0.037545604,-0.000981292,0.001603830,-0.200000000,0.000000000,-0.100000000,-0.433342333,0.039756514,-0.322543394,0.000000000,0.000841189,-19.062546154,Fake,-0.000060792,-0.080031265,0.000604675,-0.000039900,-1.073642179,Hold,0.023996729,-0.352920648,-0.433342333,-0.002444674,-0.001439348,0.001603830,0.000102924,-21.612853901,-0.000080098,0.000108434,-0.077106542,-0.000020571,-0.076288541,0.000112388,0.000000000,1.603587660,-0.000099370,-0.186222838,0.000000000,-0.076288541,0.229417955,-0.032089550,0.003108311,-0.000080098,-0.000855118,-0.004827073,-0.039472216,-0.000080098,-0.163850448,0.000000000,0.039756514,0.000045577,-0.431900984,0.003871049,-0.021009164,-0.432136248,-0.007470727,0.000000000,0.000000000,#DIV/0!,-0.130575060,-0.130112228,0.837168417,-0.018651891,#VALUE!,0.000524528,0.014902098,Sell,-0.000080098,-0.000559352,0.104004000,-0.001532656,0.001049331,-1.301000916,-1.109137125,11.748782079,11.664866789,-0.001871181,-0.052064634,Hold,0.418808408,Hold,-0.002885777,1
