Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
5/5/2009,-0.003,0.03,0.012,1,-0.154,1
5/6/2009,0.017,0.014,0.016,0.9,0.201,-1
5/7/2009,-0.014,0.003,0,1,0.088,1
5/8/2009,0.023,0.009,0.009,0.7,-0.059,-1
5/11/2009,-0.019,0.004,-0.003,0.9,-0.171,0
5/12/2009,-0.003,-0.022,0,0.5,0.139,0
5/13/2009,-0.025,-0.028,-0.016,0.4,-0.045,1
5/14/2009,0.009,-0.017,-0.006,0,-0.035,-1
5/15/2009,-0.008,0,-0.008,0.1,0.044,0
5/18/2009,0.028,0.02,0.01,0,-0.111,0
5/19/2009,-0.001,0.027,0.006,0.4,-0.146,0
5/20/2009,-0.007,-0.008,0.007,0.4,0.386,0
5/21/2009,-0.014,-0.021,-0.007,0.2,-0.094,0
5/22/2009,-0.002,-0.016,-0.008,0,-0.356,1
5/26/2009,0.026,0.023,0.003,0,0.417,-1
5/27/2009,-0.018,0.007,0.002,0.4,0.041,1
5/28/2009,0.014,-0.004,0.007,0.1,0.175,0
5/29/2009,0.018,0.032,0.005,0.3,-0.105,0
6/1/2009,0.024,0.042,0.019,0.8,0.068,-1
6/2/2009,0.001,0.025,0.014,1,-0.164,0
6/3/2009,-0.013,-0.012,0.004,1,0.019,1
6/4/2009,0.009,-0.003,-0.001,0.7,-0.107,-1
6/5/2009,0,0.01,-0.001,0.8,0.353,0
6/8/2009,-0.004,-0.004,0.002,0.8,-0.161,1
6/9/2009,0.005,0.001,0,0.7,-0.056,-1
6/10/2009,-0.003,0.003,-0.001,0.8,0.315,0
6/11/2009,0.004,0.002,0.002,0.7,-0.07,0
6/12/2009,0.003,0.007,0.001,0.8,-0.331,0
6/15/2009,-0.023,-0.02,-0.005,0.9,0.216,0
6/16/2009,-0.014,-0.036,-0.011,0,0.014,0
6/17/2009,-0.001,-0.015,-0.013,0,-0.017,1
6/18/2009,0.007,0.006,-0.003,0,-0.052,-1
6/19/2009,0.004,0.011,0.003,0.2,0.019,0
6/22/2009,-0.03,-0.026,-0.006,0.1,0.168,0
6/23/2009,0.001,-0.029,-0.008,0,-0.252,1
6/24/2009,0.009,0.009,-0.007,0,0.124,0
6/25/2009,0.022,0.031,0.011,0.2,0.321,-1
6/26/2009,-0.003,0.019,0.009,0.5,-0.4,0
6/29/2009,0.009,0.007,0.009,0.5,0.005,0
6/30/2009,-0.008,0.001,-0.001,0.6,0.359,0
7/1/2009,0.004,-0.004,0.002,0.5,-0.244,0
7/2/2009,-0.027,-0.023,-0.01,0.5,0.227,0
7/6/2009,0,-0.027,-0.008,0.2,-0.178,0
7/7/2009,-0.019,-0.019,-0.015,0.2,0.129,0
7/8/2009,-0.001,-0.02,-0.007,0,0.259,0
7/9/2009,0.002,0.001,-0.006,0,-0.34,0
7/10/2009,-0.002,0,0,0.1,0.059,1
7/13/2009,0.024,0.022,0.008,0,0.253,0
7/14/2009,0.006,0.03,0.009,0.6,-0.165,0
7/15/2009,0.029,0.035,0.02,0.8,0.217,-1
7/16/2009,-0.002,0.028,0.011,1,0.047,0
7/17/2009,0.011,0.009,0.013,1,-0.401,0
7/20/2009,0.011,0.022,0.007,1,0.185,0
7/21/2009,0.005,0.015,0.009,1,0.326,0
7/22/2009,0,0.004,0.005,1,-0.099,0
7/23/2009,0.022,0.022,0.009,1,0.32,0
7/24/2009,0.004,0.026,0.009,1,-0.405,0
7/27/2009,0.003,0.007,0.01,1,0.034,0
7/28/2009,-0.005,-0.002,0.001,1,0.172,0
7/29/2009,-0.002,-0.007,-0.001,0.9,0.041,1
7/30/2009,0.01,0.008,0.001,0.9,0.16,0
7/31/2009,0.001,0.012,0.003,0.9,-0.081,0
8/3/2009,0.016,0.018,0.009,1,-0.152,0
8/4/2009,0.003,0.019,0.007,1,0.005,-1
8/5/2009,-0.003,0,0.005,1,0.045,0
8/6/2009,-0.005,-0.008,-0.002,0.9,0.046,1
8/7/2009,0.013,0.008,0.002,0.5,0.142,-1
8/10/2009,-0.002,0.011,0.002,0.8,-0.407,0
8/11/2009,-0.012,-0.015,0,0.6,0.202,1
8/12/2009,0.011,-0.002,-0.001,0,0.393,0
8/13/2009,0.008,0.018,0.002,0.3,-0.194,-1
8/14/2009,-0.008,0,0.004,0.5,0.131,0
8/17/2009,-0.025,-0.032,-0.008,0.1,0.191,1
8/18/2009,0.008,-0.017,-0.008,0,-0.27,0
8/19/2009,0.009,0.017,-0.003,0.1,0.112,0
8/20/2009,0.01,0.019,0.009,0.3,-0.097,0
8/21/2009,0.02,0.03,0.013,0.4,0.29,-1
8/24/2009,0,0.02,0.01,0.6,-0.148,0
8/25/2009,0.002,0.002,0.007,0.7,0.126,0
8/26/2009,0,0.002,0.001,0.7,-0.096,1
8/27/2009,0.002,0.002,0.001,0.7,0.008,0
8/28/2009,0,0.002,0.001,0.8,-0.251,-1
8/31/2009,-0.009,-0.009,-0.002,0.9,0.197,0
9/1/2009,-0.022,-0.031,-0.01,0.6,0.825,0
9/2/2009,-0.004,-0.026,-0.012,0,-0.465,1
9/3/2009,0.008,0.004,-0.006,0,-0.164,0
9/4/2009,0.014,0.022,0.006,0.2,-0.006,0
9/8/2009,0.009,0.023,0.01,0.5,-0.069,0
9/9/2009,0.008,0.016,0.01,0.6,0.163,0
9/10/2009,0.01,0.018,0.009,0.8,0.054,-1
9/11/2009,0,0.01,0.006,0.9,-0.065,0
9/14/2009,0.005,0.005,0.005,0.9,-0.018,0
9/15/2009,0.004,0.009,0.003,1,0.316,0
9/16/2009,0.015,0.019,0.008,1,0.049,0
9/17/2009,-0.001,0.014,0.006,1,0.11,0
9/18/2009,0.001,-0.001,0.005,1,-0.329,0
9/21/2009,-0.003,-0.002,-0.001,0.8,-0.012,0
9/22/2009,0.006,0.003,0.001,0.8,-0.058,0
9/23/2009,-0.008,-0.003,-0.002,0.8,0.579,0
9/24/2009,-0.011,-0.019,-0.004,0.5,0.012,0
9/25/2009,-0.005,-0.016,-0.008,0,-0.107,1
9/28/2009,0.018,0.012,0.001,0,-0.42,-1
9/29/2009,-0.003,0.015,0.003,0.4,0.131,0
9/30/2009,-0.004,-0.007,0.004,0.3,0.902,0
10/1/2009,-0.025,-0.029,-0.011,0.2,0.108,0
10/2/2009,-0.005,-0.029,-0.011,0,-0.203,1
10/5/2009,0.015,0.01,-0.005,0,-0.333,0
10/6/2009,0.014,0.029,0.008,0.2,0.351,0
10/7/2009,0.003,0.017,0.011,0.4,-0.214,0
10/8/2009,0.008,0.01,0.008,0.5,0.151,0
10/9/2009,0.006,0.014,0.006,0.6,-0.263,0
10/12/2009,0.004,0.01,0.006,0.7,-0.126,-1
10/13/2009,-0.002,0.002,0.003,1,0.336,1
10/14/2009,0.017,0.015,0.006,0.9,0.214,0
10/15/2009,0.004,0.021,0.006,1,-0.092,-1
10/16/2009,-0.007,-0.004,0.005,1,0.105,1
10/19/2009,0.008,0.001,0.002,0.8,-0.169,-1
10/20/2009,-0.005,0.003,-0.001,0.9,0.134,0
10/21/2009,-0.009,-0.014,-0.002,0.8,0.246,1
10/22/2009,0.01,0.001,-0.001,0.6,0.058,-1
10/23/2009,-0.011,-0.001,-0.003,0.6,0.007,0
10/26/2009,-0.011,-0.022,-0.004,0,0.008,0
10/27/2009,-0.005,-0.015,-0.009,0,0.046,0
10/28/2009,-0.019,-0.023,-0.012,0,-0.018,1
10/29/2009,0.021,0.002,-0.001,0,-0.204,-1
10/30/2009,-0.029,-0.008,-0.009,0.3,0.644,1
11/2/2009,0.007,-0.022,0,0,-0.219,0
11/3/2009,0.003,0.011,-0.006,0.1,-0.102,0
11/4/2009,0.003,0.006,0.004,0.1,0.086,0
11/5/2009,0.018,0.021,0.008,0.2,-0.274,0
11/6/2009,0.003,0.021,0.008,0.5,-0.05,0
11/9/2009,0.023,0.025,0.015,0.6,-0.067,-1
11/10/2009,0,0.023,0.009,0.9,0.078,0
11/11/2009,0.005,0.005,0.009,0.9,-0.014,0
11/12/2009,-0.01,-0.005,-0.002,1,-0.073,0
11/13/2009,0.005,-0.005,0,0.8,-0.039,0
11/16/2009,0.015,0.02,0.003,0.9,0.397,0
11/17/2009,0.001,0.016,0.007,1,-0.302,0
11/18/2009,-0.001,0.001,0.005,1,0.064,0
11/19/2009,-0.013,-0.014,-0.004,1,0.334,0
11/20/2009,-0.004,-0.017,-0.006,0.6,-0.357,1
11/23/2009,0.013,0.009,-0.001,0.5,0.103,0
11/24/2009,0.002,0.014,0.004,0.8,-0.065,0
11/25/2009,0.004,0.005,0.006,0.7,-0.208,-1
11/27/2009,-0.016,-0.013,-0.003,0.8,0.15,1
11/30/2009,0.003,-0.013,-0.003,0,0.277,0
12/1/2009,0.012,0.016,0,0.1,-0.008,-1
12/2/2009,0,0.012,0.005,0.6,-0.171,0
12/3/2009,-0.008,-0.008,0.001,0.5,0.265,1
12/4/2009,0.006,-0.002,-0.001,0.2,0.643,-1
12/7/2009,-0.002,0.004,-0.001,0.4,-0.534,0
12/8/2009,-0.011,-0.013,-0.002,0.3,0.327,1
12/9/2009,0.004,-0.007,-0.003,0,-0.087,0
12/10/2009,0.006,0.009,0,0.2,-0.11,0
12/11/2009,0.004,0.01,0.005,0.4,-0.095,0
12/14/2009,0.007,0.011,0.006,0.6,-0.142,-1
12/15/2009,-0.005,0.002,0.002,0.9,0.124,0
12/16/2009,0.002,-0.003,0.001,0.6,0.29,0
12/17/2009,-0.012,-0.011,-0.005,0.8,0.18,0
12/18/2009,0.006,-0.006,-0.001,0,-0.048,1
12/21/2009,0.01,0.016,0.001,0,-0.324,0
12/22/2009,0.004,0.014,0.007,0.6,-0.223,0
12/23/2009,0.002,0.006,0.005,0.8,0.219,0
12/24/2009,0.005,0.007,0.004,0.9,-0.645,0
12/28/2009,0.002,0.007,0.003,1,1.205,-1
12/29/2009,-0.001,0.001,0.002,1,-0.079,0
12/30/2009,0,-0.002,0,0.9,-0.092,0
12/31/2009,-0.01,-0.01,-0.004,0.9,0.239,1
1/4/2010,0.017,0.007,0.002,0.2,0.312,0
1/5/2010,0.003,0.02,0.003,1,-0.062,0
1/6/2010,0.001,0.003,0.007,1,0.04,0
1/7/2010,0.004,0.005,0.003,1,0.129,0
1/8/2010,0.003,0.008,0.003,1,-0.036,0
1/11/2010,0.001,0.005,0.003,1,-0.158,-1
1/12/2010,-0.009,-0.008,-0.002,1,0.535,1
1/13/2010,0.008,-0.001,0,0.4,-0.009,0
1/14/2010,0.003,0.011,0.001,0.7,-0.285,-1
1/15/2010,-0.011,-0.009,0,0.8,0.834,1
1/19/2010,0.012,0.001,0.001,0.2,-0.344,-1
1/20/2010,-0.01,0.002,-0.003,0.6,0.556,0
1/21/2010,-0.019,-0.029,-0.006,0.2,0.593,0
1/22/2010,-0.022,-0.041,-0.017,0,0.003,1
1/25/2010,0.005,-0.017,-0.012,0,-0.46,0
1/26/2010,-0.004,0.001,-0.007,0.1,0.13,0
1/27/2010,0.005,0.001,0.002,0,0.287,-1
1/28/2010,-0.011,-0.007,-0.003,0.1,0.163,0
1/29/2010,-0.011,-0.022,-0.006,0,-0.017,1
2/1/2010,0.016,0.005,-0.002,0,-0.395,0
2/2/2010,0.012,0.028,0.006,0.3,0.152,-1
2/3/2010,-0.005,0.007,0.008,0.4,-0.202,0
2/4/2010,-0.031,-0.036,-0.008,0.4,1.065,0
2/5/2010,0.002,-0.029,-0.011,0.1,0.384,0
2/8/2010,-0.007,-0.005,-0.012,0.1,-0.546,1
2/9/2010,0.013,0.005,0.003,0.1,0.507,0
2/10/2010,-0.002,0.011,0.001,0.5,-0.288,-1
2/11/2010,0.01,0.008,0.007,0.5,-0.07,0
2/12/2010,-0.001,0.01,0.002,0.8,0.362,0
2/16/2010,0.016,0.015,0.008,0.8,-0.477,0
2/17/2010,0.005,0.021,0.007,1,0.06,0
2/18/2010,0.006,0.011,0.009,1,0.147,0
2/19/2010,0.002,0.008,0.004,1,0.15,0
2/22/2010,0,0.002,0.003,1,-0.406,0
2/23/2010,-0.012,-0.012,-0.003,1,0.568,1
2/24/2010,0.009,-0.003,-0.001,0.7,-0.15,0
2/25/2010,-0.001,0.008,-0.001,0.9,0.472,0
2/26/2010,0.001,-0.001,0.003,0.9,-0.331,0
3/1/2010,0.01,0.011,0.003,0.9,-0.149,-1
3/2/2010,0.003,0.013,0.005,1,0.09,0
3/3/2010,0.001,0.004,0.005,1,-0.063,0
3/4/2010,0.003,0.004,0.002,1,-0.1,0
3/5/2010,0.014,0.017,0.006,1,0.297,0
3/8/2010,0,0.014,0.006,1,-0.349,0
3/9/2010,0.002,0.002,0.005,1,0.348,0
3/10/2010,0.004,0.006,0.002,1,0.204,0
3/11/2010,0.004,0.009,0.003,1,-0.136,0
3/12/2010,0,0.004,0.003,1,0.008,0
3/15/2010,0,0,0.001,1,-0.094,0
3/16/2010,0.008,0.008,0.003,1,0.149,0
3/17/2010,0.006,0.014,0.005,1,0.052,0
3/18/2010,-0.001,0.005,0.004,1,0.107,0
3/19/2010,-0.005,-0.006,0,1,0.153,1
3/22/2010,0.005,0,0,0.4,-0.186,0
3/23/2010,0.007,0.012,0.002,0.5,-0.008,-1
3/24/2010,-0.005,0.002,0.002,0.7,0.072,0
3/25/2010,-0.002,-0.006,0,0.1,0.139,0
3/26/2010,-0.001,-0.002,-0.003,0,-0.079,1
3/29/2010,0.006,0.006,0.001,0,-0.346,-1
3/30/2010,0.001,0.007,0.002,0.3,0.084,0
3/31/2010,-0.003,-0.003,0.001,0.3,0.105,1
4/1/2010,0.007,0.003,0.002,0,0.001,0
4/5/2010,0.008,0.015,0.004,0.3,-0.343,0
4/6/2010,0.002,0.011,0.006,0.6,0.043,-1
4/7/2010,-0.006,-0.003,0.001,0.7,0.672,1
4/8/2010,0.003,-0.002,0,0.2,-0.14,0
4/9/2010,0.007,0.01,0.001,0.5,-0.162,0
4/12/2010,0.002,0.008,0.004,0.8,-0.171,0
4/13/2010,0.001,0.002,0.003,0.9,0.134,0
4/14/2010,0.011,0.012,0.005,1,0.292,0
4/15/2010,0.001,0.012,0.004,1,-0.105,-1
4/16/2010,-0.016,-0.015,-0.001,1,1.536,1
4/19/2010,0.004,-0.012,-0.004,0,-0.406,0
4/20/2010,0.009,0.013,-0.001,0.1,-0.276,-1
4/21/2010,-0.002,0.007,0.004,0.4,0.223,1
4/22/2010,0.003,0.001,0.003,0.3,-0.402,0
4/23/2010,0.007,0.01,0.003,0.4,0.537,-1
4/26/2010,-0.004,0.003,0.002,0.5,-0.191,0
4/27/2010,-0.024,-0.027,-0.007,0.3,1.481,1
4/28/2010,0.008,-0.016,-0.007,0,-0.155,0
4/29/2010,0.012,0.02,-0.001,0.2,-0.356,-1
4/30/2010,-0.017,-0.005,0.001,0.4,0.393,1
5/3/2010,0.013,-0.004,0.003,0,-0.323,-1
5/4/2010,-0.024,-0.011,-0.009,0.2,0.972,0
5/5/2010,-0.006,-0.029,-0.006,0,-0.087,0
5/6/2010,-0.033,-0.039,-0.021,0,0.968,0
5/7/2010,-0.015,-0.048,-0.018,0,-0.015,1
5/10/2010,0.044,0.029,-0.001,0,-0.379,-1
5/11/2010,-0.003,0.041,0.009,0.4,-0.198,0
5/12/2010,0.014,0.011,0.018,0.4,-0.259,0
5/13/2010,-0.012,0.001,0,0.5,-0.005,0
5/14/2010,-0.018,-0.03,-0.005,0.4,0.474,0
5/17/2010,0.001,-0.018,-0.01,0.4,-0.057,0
5/18/2010,-0.014,-0.013,-0.01,0.4,0.107,0
5/19/2010,-0.006,-0.019,-0.006,0.3,0.095,0
5/20/2010,-0.038,-0.043,-0.019,0.3,0.344,1
5/21/2010,0.015,-0.024,-0.01,0,-0.056,-1
5/24/2010,-0.013,0.002,-0.012,0.3,-0.461,0
5/25/2010,0.001,-0.012,0.001,0.1,0.47,0
5/26/2010,-0.006,-0.005,-0.006,0.2,-0.118,1
5/27/2010,0.033,0.027,0.009,0.1,-0.14,-1
5/28/2010,-0.013,0.021,0.005,0.7,-0.01,0
6/1/2010,-0.017,-0.029,0.001,0.5,-0.067,1
6/2/2010,0.026,0.009,-0.001,0.4,-0.136,0
6/3/2010,0.003,0.03,0.004,0.9,-0.057,-1
6/4/2010,-0.035,-0.032,-0.002,1,0.758,0
6/7/2010,-0.012,-0.047,-0.015,0.5,-0.336,1
6/8/2010,0.011,-0.002,-0.012,0.4,0.352,0
6/9/2010,-0.005,0.005,-0.002,0.6,-0.251,0
6/10/2010,0.029,0.024,0.012,0.5,0.186,-1
6/11/2010,0.005,0.034,0.01,1,-0.326,0
6/14/2010,-0.002,0.003,0.011,1,-0.032,0
6/15/2010,0.023,0.021,0.009,1,0.15,0
6/16/2010,0,0.022,0.007,1,-0.092,0
6/17/2010,0.002,0.001,0.008,1,0.216,0
6/18/2010,0.001,0.003,0.001,1,-0.339,0
6/21/2010,-0.003,-0.002,0,0.9,0.225,0
6/22/2010,-0.017,-0.019,-0.006,0.9,0.123,0
6/23/2010,-0.003,-0.02,-0.008,0.6,0.064,0
6/24/2010,-0.017,-0.02,-0.012,0.5,0.055,1
6/25/2010,0.004,-0.012,-0.005,0.3,-0.111,0
6/28/2010,-0.003,0.001,-0.005,0.3,-0.291,-1
6/29/2010,-0.031,-0.034,-0.01,0.2,1.208,0
6/30/2010,-0.009,-0.04,-0.014,0,-0.24,0
7/1/2010,-0.004,-0.014,-0.015,0,0.348,0
7/2/2010,-0.005,-0.01,-0.006,0,-0.391,1
7/6/2010,0.007,0.001,-0.001,0,0.101,0
7/7/2010,0.031,0.038,0.011,0.1,-0.012,0
7/8/2010,0.01,0.042,0.016,0.6,-0.169,0
7/9/2010,0.007,0.017,0.016,0.8,-0.312,0
7/12/2010,0.001,0.008,0.006,1,-0.095,0
7/13/2010,0.015,0.016,0.008,1,0.623,0
7/14/2010,0,0.015,0.005,1,-0.134,0
7/15/2010,0,0,0.005,1,0.26,-1
7/16/2010,-0.028,-0.027,-0.009,1,0.217,1
7/19/2010,0.006,-0.022,-0.007,0.6,-0.34,0
7/20/2010,0.011,0.017,-0.004,0.7,0.383,-1
7/21/2010,-0.013,-0.002,0.001,0.8,0.025,1
7/22/2010,0.022,0.009,0.007,0.7,0.039,0
7/23/2010,0.009,0.031,0.006,1,-0.192,0
7/26/2010,0.01,0.019,0.014,1,-0.169,0
7/27/2010,0,0.01,0.006,1,0.111,-1
7/28/2010,-0.006,-0.007,0.001,1,-0.204,0
7/29/2010,-0.005,-0.011,-0.004,0.8,0.35,0
7/30/2010,0,-0.005,-0.004,0.7,0,1
8/2/2010,0.023,0.022,0.006,0.7,-0.145,0
8/3/2010,-0.005,0.018,0.006,1,-0.221,0
8/4/2010,0.007,0.002,0.008,0.9,0.079,0
8/5/2010,-0.001,0.006,0,1,-0.112,-1
8/6/2010,-0.004,-0.005,0.001,1,0.707,0
8/9/2010,0.005,0.001,0,0.8,-0.496,0
8/10/2010,-0.005,0,-0.001,0.9,1.011,0
8/11/2010,-0.027,-0.033,-0.009,0.5,0.126,0
8/12/2010,-0.006,-0.033,-0.013,0,-0.124,0
8/13/2010,-0.003,-0.009,-0.012,0,-0.337,0
8/16/2010,0,-0.003,-0.003,0,-0.068,1
8/17/2010,0.012,0.012,0.003,0,0.165,0
8/18/2010,0.002,0.014,0.005,0.3,0.062,-1
8/19/2010,-0.017,-0.016,-0.001,0.3,0.453,0
8/20/2010,-0.003,-0.021,-0.006,0,-0.211,0
8/23/2010,-0.004,-0.007,-0.008,0,-0.22,0
8/24/2010,-0.015,-0.019,-0.007,0,0.717,0
8/25/2010,0.004,-0.011,-0.005,0,-0.03,0
8/26/2010,-0.007,-0.003,-0.006,0.1,-0.176,1
8/27/2010,0.015,0.009,0.004,0,0.215,-1
8/30/2010,-0.015,0.001,-0.002,0.4,-0.387,0
8/31/2010,0,-0.015,0,0.2,0.638,1
9/1/2010,0.03,0.03,0.005,0.2,-0.062,0
9/2/2010,0.009,0.04,0.013,1,-0.392,0
9/3/2010,0.013,0.022,0.017,1,0.359,-1
9/7/2010,-0.011,0.002,0.004,1,-0.331,1
9/8/2010,0.007,-0.004,0.003,0.8,0.056,0
9/9/2010,0.005,0.012,0,0.9,-0.019,-1
9/10/2010,0.005,0.01,0.006,1,-0.131,0
9/13/2010,0.011,0.016,0.007,1,0.397,0
9/14/2010,-0.001,0.01,0.005,1,0.175,0
9/15/2010,0.004,0.003,0.005,1,-0.196,0
9/16/2010,0,0.004,0.001,1,0.186,0
9/17/2010,0,0,0.001,1,-0.021,1
9/20/2010,0.015,0.016,0.005,0.9,0.096,-1
9/21/2010,-0.002,0.013,0.004,1,0.251,0
9/22/2010,-0.005,-0.007,0.003,0.9,-0.287,0
9/23/2010,-0.008,-0.013,-0.005,0.6,0.058,1
9/24/2010,0.021,0.012,0.003,0.2,0.036,-1
9/27/2010,-0.005,0.016,0.003,0.9,-0.386,0
9/28/2010,0.004,-0.001,0.007,0.6,0.625,0
9/29/2010,-0.002,0.002,-0.001,0.7,-0.141,0
9/30/2010,-0.003,-0.005,0,0.5,0.598,0
10/1/2010,0.004,0.001,0,0.3,-0.392,0
10/4/2010,-0.008,-0.003,-0.002,0.5,-0.049,1
10/5/2010,0.02,0.012,0.005,0,0.382,-1
10/6/2010,0,0.02,0.004,0.9,-0.353,0
10/7/2010,-0.001,-0.001,0.006,0.9,0.109,0
10/8/2010,0.006,0.004,0.002,0.8,0.078,0
10/11/2010,0.001,0.007,0.002,1,-0.42,0
10/12/2010,0.003,0.004,0.003,1,0.767,0
10/13/2010,0.008,0.011,0.004,1,0.067,0
10/14/2010,-0.004,0.004,0.002,1,0.12,0
10/15/2010,0.002,-0.002,0.002,0.8,0.119,1
10/18/2010,0.005,0.007,0.001,0.8,-0.421,-1
10/19/2010,-0.013,-0.008,-0.002,1,0.987,1
10/20/2010,0.01,-0.003,0.001,0.2,-0.287,0
10/21/2010,0.002,0.012,0,0.5,0.108,-1
10/22/2010,0.002,0.004,0.005,0.6,-0.512,0
10/25/2010,0.003,0.005,0.002,0.6,0.397,0
10/26/2010,0,0.003,0.002,0.7,0.052,0
10/27/2010,-0.003,-0.003,0,0.7,0.195,0
10/28/2010,0,-0.003,-0.001,0.4,-0.113,0
10/29/2010,0.001,0.001,-0.001,0.4,-0.144,0
11/1/2010,0,0.001,0,0.5,0.206,1
11/2/2010,0.008,0.008,0.003,0.5,-0.09,0
11/3/2010,0.004,0.012,0.004,0.9,0.432,0
11/4/2010,0.019,0.023,0.01,1,-0.051,0
11/5/2010,0.004,0.023,0.009,1,-0.16,-1
11/8/2010,-0.002,0.002,0.007,1,-0.136,0
11/9/2010,-0.007,-0.009,-0.002,0.9,0.195,0
11/10/2010,0.004,-0.003,-0.002,0.4,0.186,0
11/11/2010,-0.004,0,-0.002,0.5,-0.286,0
11/12/2010,-0.012,-0.016,-0.004,0.2,0.513,0
11/15/2010,-0.001,-0.013,-0.006,0,-0.314,0
11/16/2010,-0.016,-0.017,-0.01,0,0.827,0
11/17/2010,0.001,-0.015,-0.005,0,-0.425,1
11/18/2010,0.015,0.015,0,0,0.147,0
11/19/2010,0.003,0.018,0.006,0.3,-0.207,0
11/22/2010,-0.001,0.002,0.006,0.3,0.156,-1
11/23/2010,-0.014,-0.015,-0.004,0.3,0.226,0
11/24/2010,0.015,0,0,0,-0.37,0
11/26/2010,-0.012,0.003,-0.004,0.3,-0.457,0
11/29/2010,0.003,-0.009,0.002,0.1,1.942,0
11/30/2010,-0.006,-0.003,-0.005,0.2,0.046,1
12/1/2010,0.021,0.016,0.006,0.1,-0.055,0
12/2/2010,0.013,0.034,0.009,0.5,-0.135,0
12/3/2010,0.003,0.016,0.012,1,-0.209,-1
12/6/2010,-0.001,0.002,0.005,1,-0.319,0
12/7/2010,0.001,0,0.001,1,1.005,0
12/8/2010,0.004,0.004,0.001,1,-0.332,0
12/9/2010,0.004,0.008,0.003,1,-0.104,0
12/10/2010,0.006,0.01,0.005,1,-0.05,0
12/13/2010,0.001,0.006,0.004,1,0.138,0
12/14/2010,0.001,0.002,0.003,1,0.1,0
12/15/2010,-0.005,-0.004,-0.001,1,0.092,1
12/16/2010,0.006,0.001,0.001,0.8,0.151,-1
12/17/2010,0.001,0.007,0.001,0.9,-0.238,0
12/20/2010,0.002,0.003,0.003,0.8,-0.156,1
12/21/2010,0.006,0.009,0.003,0.7,-0.203,0
12/22/2010,0.003,0.009,0.004,0.9,-0.169,-1
12/23/2010,-0.001,0.002,0.003,1,-0.112,0
12/27/2010,0,-0.001,0.001,0.8,-0.17,1
12/28/2010,0.001,0.002,0,0.8,-0.048,0
12/29/2010,0.001,0.002,0.001,0.9,0.049,-1
12/30/2010,-0.002,-0.001,0,1,0.32,1
12/31/2010,0,-0.001,0,0.6,0.191,0
1/3/2011,0.01,0.011,0.003,0.7,0.521,-1
1/4/2011,-0.001,0.01,0.003,1,-0.009,0
1/5/2011,0.005,0.005,0.005,0.9,-0.025,0
1/6/2011,-0.002,0.003,0.001,1,-0.086,0
1/7/2011,-0.002,-0.004,0,0.8,0.274,0
1/10/2011,-0.001,-0.003,-0.002,0.5,-0.216,1
1/11/2011,0.004,0.002,0,0.1,-0.099,0
1/12/2011,0.009,0.013,0.004,0.4,-0.021,-1
1/13/2011,-0.002,0.007,0.004,1,0.196,1
1/14/2011,0.007,0.006,0.005,0.7,-0.088,0
1/18/2011,0.002,0.009,0.002,1,-0.028,-1
1/19/2011,-0.01,-0.008,0,1,0.328,1
1/20/2011,-0.001,-0.011,-0.003,0,0.157,0
1/21/2011,0.002,0.001,-0.003,0,-0.138,0
1/24/2011,0.006,0.008,0.002,0.1,-0.249,0
1/25/2011,0.001,0.006,0.003,0.4,0.473,0
1/26/2011,0.004,0.004,0.004,0.4,-0.157,0
1/27/2011,0.002,0.006,0.002,0.6,-0.127,-1
1/28/2011,-0.017,-0.015,-0.004,0.7,1.398,1
1/31/2011,0.008,-0.01,-0.002,0,-0.495,0
2/1/2011,0.016,0.024,0.002,0.2,0.12,-1
2/2/2011,-0.002,0.014,0.007,0.6,-0.292,0
2/3/2011,0.002,0,0.005,0.5,0.233,1
2/4/2011,0.003,0.005,0.001,0.5,-0.077,0
2/7/2011,0.006,0.009,0.004,0.6,-0.165,0
2/8/2011,0.005,0.011,0.005,0.9,-0.119,-1
2/9/2011,-0.002,0.002,0.003,1,0.478,0
2/10/2011,0,-0.002,0.001,0.9,0.111,0
2/11/2011,0.006,0.006,0.001,0.9,-0.154,0
2/14/2011,0.002,0.008,0.003,1,-0.262,0
2/15/2011,-0.003,-0.001,0.002,1,0.176,1
2/16/2011,0.006,0.003,0.002,0.8,0.089,0
2/17/2011,0.003,0.009,0.002,1,-0.156,0
2/18/2011,0.002,0.005,0.004,1,0.184,-1
2/22/2011,-0.02,-0.018,-0.005,1,0.793,0
2/23/2011,-0.006,-0.026,-0.008,0,-0.024,0
2/24/2011,-0.001,-0.007,-0.009,0,0.144,1
2/25/2011,0.011,0.01,0.001,0,-0.456,0
2/28/2011,0.006,0.017,0.005,0.3,-0.001,-1
3/1/2011,-0.017,-0.011,0,0.4,0.826,1
3/2/2011,0.002,-0.015,-0.003,0,-0.225,0
3/3/2011,0.017,0.019,0.001,0.1,-0.119,-1
3/4/2011,-0.007,0.01,0.004,0.4,0.571,0
3/7/2011,-0.008,-0.015,0.001,0.2,-0.218,1
3/8/2011,0.009,0.001,-0.002,0.1,-0.195,-1
3/9/2011,-0.001,0.007,0,0.2,-0.119,0
3/10/2011,-0.019,-0.02,-0.004,0.2,0.959,1
3/11/2011,0.007,-0.012,-0.004,0,-0.251,-1
3/14/2011,-0.006,0.001,-0.006,0.2,0.041,0
3/15/2011,-0.011,-0.017,-0.003,0.1,0.53,0
3/16/2011,-0.019,-0.03,-0.012,0,0.303,1
