Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
2009-05-28,0.014,-0.004,0.007,0.1,0.175,0
2009-05-29,0.018,0.032,0.005,0.3,-0.105,0
2009-06-01,0.024,0.042,0.019,0.8,0.068,0
2009-06-02,0.001,0.025,0.014,1,-0.164,0
2009-06-03,-0.013,-0.012,0.004,1,0.019,0
2009-06-04,0.009,-0.003,-0.001,0.7,-0.107,0
2009-06-05,0.000,0.010,-0.001,0.8,0.353,0
2009-06-08,-0.004,-0.004,0.002,0.8,-0.161,0
2009-06-09,0.005,0.001,0.000,0.7,-0.056,0
2009-06-10,-0.003,0.003,-0.001,0.8,0.315,0
2009-06-11,0.004,0.002,0.002,0.7,-0.070,0
2009-06-12,0.003,0.007,0.001,0.8,-0.331,0
2009-06-15,-0.023,-0.020,-0.005,0.9,0.216,0
2009-06-16,-0.014,-0.036,-0.011,0,0.014,0
2009-06-17,-0.001,-0.015,-0.013,0,-0.017,0
2009-06-18,0.007,0.006,-0.003,0,-0.052,0
2009-06-19,0.004,0.011,0.003,0.2,0.019,0
2009-06-22,-0.030,-0.026,-0.006,0.1,0.168,0
2009-06-23,0.001,-0.029,-0.008,0,-0.252,0
2009-06-24,0.009,0.009,-0.007,0,0.124,0
2009-06-25,0.022,0.031,0.011,0.2,0.321,0
2009-06-26,-0.003,0.019,0.009,0.5,-0.400,0
2009-06-29,0.009,0.007,0.009,0.5,0.005,0
2009-06-30,-0.008,0.001,-0.001,0.6,0.359,0
2009-07-01,0.004,-0.004,0.002,0.5,-0.244,0
2009-07-02,-0.027,-0.023,-0.010,0.5,0.227,0
2009-07-06,-0.000,-0.027,-0.008,0.2,-0.178,0
2009-07-07,-0.019,-0.019,-0.015,0.2,0.129,0
2009-07-08,-0.001,-0.020,-0.007,0,0.259,0
2009-07-09,0.002,0.001,-0.006,0,-0.340,0
2009-07-10,-0.002,-0.000,-0.000,0.1,0.059,0
2009-07-13,0.024,0.022,0.008,0,0.253,0
2009-07-14,0.006,0.030,0.009,0.6,-0.165,0
2009-07-15,0.029,0.035,0.020,0.8,0.217,0
2009-07-16,-0.002,0.028,0.011,1,0.047,0
2009-07-17,0.011,0.009,0.013,1,-0.401,0
2009-07-20,0.011,0.022,0.007,1,0.185,0
2009-07-21,0.005,0.015,0.009,1,0.326,0
2009-07-22,-0.000,0.004,0.005,1,-0.099,0
2009-07-23,0.022,0.022,0.009,1,0.320,0
2009-07-24,0.004,0.026,0.009,1,-0.405,0
2009-07-27,0.003,0.007,0.010,1,0.034,0
2009-07-28,-0.005,-0.002,0.001,1,0.172,0
2009-07-29,-0.002,-0.007,-0.001,0.9,0.041,0
2009-07-30,0.010,0.008,0.001,0.9,0.160,0
2009-07-31,0.001,0.012,0.003,0.9,-0.081,0
2009-08-03,0.016,0.018,0.009,1,-0.152,0
2009-08-04,0.003,0.019,0.007,1,0.005,0
2009-08-05,-0.003,-0.000,0.005,1,0.045,0
2009-08-06,-0.005,-0.008,-0.002,0.9,0.046,0
2009-08-07,0.013,0.008,0.002,0.5,0.142,0
2009-08-10,-0.002,0.011,0.002,0.8,-0.407,0
2009-08-11,-0.012,-0.015,-0.000,0.6,0.202,0
2009-08-12,0.011,-0.002,-0.001,0,0.393,0
2009-08-13,0.008,0.018,0.002,0.3,-0.194,0
2009-08-14,-0.008,-0.000,0.004,0.5,0.131,0
2009-08-17,-0.025,-0.032,-0.008,0.1,0.191,0
2009-08-18,0.008,-0.017,-0.008,0,-0.270,0
2009-08-19,0.009,0.017,-0.003,0.1,0.112,0
2009-08-20,0.010,0.019,0.009,0.3,-0.097,0
2009-08-21,0.020,0.030,0.013,0.4,0.290,0
2009-08-24,-0.000,0.020,0.010,0.6,-0.148,0
2009-08-25,0.002,0.002,0.007,0.7,0.126,0
2009-08-26,0.000,0.002,0.001,0.7,-0.096,0
2009-08-27,0.002,0.002,0.001,0.7,0.008,0
2009-08-28,-0.000,0.002,0.001,0.8,-0.251,0
2009-08-31,-0.009,-0.009,-0.002,0.9,0.197,0
2009-09-01,-0.022,-0.031,-0.010,0.6,0.825,0
2009-09-02,-0.004,-0.026,-0.012,0,-0.465,0
2009-09-03,0.008,0.004,-0.006,0,-0.164,0
2009-09-04,0.014,0.022,0.006,0.2,-0.006,0
2009-09-08,0.009,0.023,0.010,0.5,-0.069,0
2009-09-09,0.008,0.016,0.010,0.6,0.163,0
2009-09-10,0.010,0.018,0.009,0.8,0.054,0
2009-09-11,-0.000,0.010,0.006,0.9,-0.065,0
2009-09-14,0.005,0.005,0.005,0.9,-0.018,0
2009-09-15,0.004,0.009,0.003,1,0.316,0
2009-09-16,0.015,0.019,0.008,1,0.049,0
2009-09-17,-0.001,0.014,0.006,1,0.110,0
2009-09-18,0.001,-0.001,0.005,1,-0.329,0
2009-09-21,-0.003,-0.002,-0.001,0.8,-0.012,0
2009-09-22,0.006,0.003,0.001,0.8,-0.058,0
2009-09-23,-0.008,-0.003,-0.002,0.8,0.579,0
2009-09-24,-0.011,-0.019,-0.004,0.5,0.012,0
2009-09-25,-0.005,-0.016,-0.008,0,-0.107,0
2009-09-28,0.018,0.012,0.001,0,-0.420,0
2009-09-29,-0.003,0.015,0.003,0.4,0.131,0
2009-09-30,-0.004,-0.007,0.004,0.3,0.902,0
2009-10-01,-0.025,-0.029,-0.011,0.2,0.108,0
2009-10-02,-0.005,-0.029,-0.011,0,-0.203,0
2009-10-05,0.015,0.010,-0.005,0,-0.333,0
2009-10-06,0.014,0.029,0.008,0.2,0.351,0
2009-10-07,0.003,0.017,0.011,0.4,-0.214,0
2009-10-08,0.008,0.010,0.008,0.5,0.151,0
2009-10-09,0.006,0.014,0.006,0.6,-0.263,0
2009-10-12,0.004,0.010,0.006,0.7,-0.126,0
2009-10-13,-0.002,0.002,0.003,1,0.336,0
2009-10-14,0.017,0.015,0.006,0.9,0.214,0
2009-10-15,0.004,0.021,0.006,1,-0.092,0
2009-10-16,-0.007,-0.004,0.005,1,0.105,0
2009-10-19,0.008,0.001,0.002,0.8,-0.169,0
2009-10-20,-0.005,0.003,-0.001,0.9,0.134,0
2009-10-21,-0.009,-0.014,-0.002,0.8,0.246,0
2009-10-22,0.010,0.001,-0.001,0.6,0.058,0
2009-10-23,-0.011,-0.001,-0.003,0.6,0.007,0
2009-10-26,-0.011,-0.022,-0.004,0,0.008,0
2009-10-27,-0.005,-0.015,-0.009,0,0.046,0
2009-10-28,-0.019,-0.023,-0.012,0,-0.018,0
2009-10-29,0.021,0.002,-0.001,0,-0.204,0
2009-10-30,-0.029,-0.008,-0.009,0.3,0.644,0
2009-11-02,0.007,-0.022,-0.000,0,-0.219,0
2009-11-03,0.003,0.011,-0.006,0.1,-0.102,0
2009-11-04,0.003,0.006,0.004,0.1,0.086,0
2009-11-05,0.018,0.021,0.008,0.2,-0.274,0
2009-11-06,0.003,0.021,0.008,0.5,-0.050,0
2009-11-09,0.023,0.025,0.015,0.6,-0.067,0
2009-11-10,0.000,0.023,0.009,0.9,0.078,0
2009-11-11,0.005,0.005,0.009,0.9,-0.014,0
2009-11-12,-0.010,-0.005,-0.002,1,-0.073,0
2009-11-13,0.005,-0.005,0.000,0.8,-0.039,0
2009-11-16,0.015,0.020,0.003,0.9,0.397,0
2009-11-17,0.001,0.016,0.007,1,-0.302,0
2009-11-18,-0.001,0.001,0.005,1,0.064,0
2009-11-19,-0.013,-0.014,-0.004,1,0.334,0
2009-11-20,-0.004,-0.017,-0.006,0.6,-0.357,0
2009-11-23,0.013,0.009,-0.001,0.5,0.103,0
2009-11-24,0.002,0.014,0.004,0.8,-0.065,0
2009-11-25,0.004,0.005,0.006,0.7,-0.208,0
2009-11-27,-0.016,-0.013,-0.003,0.8,0.150,0
2009-11-30,0.003,-0.013,-0.003,0,0.277,0
2009-12-01,0.012,0.016,-0.000,0.1,-0.008,0
2009-12-02,-0.000,0.012,0.005,0.6,-0.171,0
2009-12-03,-0.008,-0.008,0.001,0.5,0.265,0
2009-12-04,0.006,-0.002,-0.001,0.2,0.643,0
2009-12-07,-0.002,0.004,-0.001,0.4,-0.534,0
2009-12-08,-0.011,-0.013,-0.002,0.3,0.327,0
2009-12-09,0.004,-0.007,-0.003,0,-0.087,0
2009-12-10,0.006,0.009,-0.000,0.2,-0.110,0
2009-12-11,0.004,0.010,0.005,0.4,-0.095,0
2009-12-14,0.007,0.011,0.006,0.6,-0.142,0
2009-12-15,-0.005,0.002,0.002,0.9,0.124,0
2009-12-16,0.002,-0.003,0.001,0.6,0.290,0
2009-12-17,-0.012,-0.011,-0.005,0.8,0.180,0
2009-12-18,0.006,-0.006,-0.001,0,-0.048,0
2009-12-21,0.010,0.016,0.001,0,-0.324,0
2009-12-22,0.004,0.014,0.007,0.6,-0.223,0
2009-12-23,0.002,0.006,0.005,0.8,0.219,0
2009-12-24,0.005,0.007,0.004,0.9,-0.645,0
2009-12-28,0.002,0.007,0.003,1,1.205,0
2009-12-29,-0.001,0.001,0.002,1,-0.079,0
2009-12-30,-0.000,-0.002,0.000,0.9,-0.092,0
2009-12-31,-0.010,-0.010,-0.004,0.9,0.239,0
2010-01-04,0.017,0.007,0.002,0.2,0.312,0
2010-01-05,0.003,0.020,0.003,1,-0.062,0
2010-01-06,0.001,0.003,0.007,1,0.040,0
2010-01-07,0.004,0.005,0.003,1,0.129,0
2010-01-08,0.003,0.008,0.003,1,-0.036,0
2010-01-11,0.001,0.005,0.003,1,-0.158,0
2010-01-12,-0.009,-0.008,-0.002,1,0.535,0
2010-01-13,0.008,-0.001,0.000,0.4,-0.009,0
2010-01-14,0.003,0.011,0.001,0.7,-0.285,0
2010-01-15,-0.011,-0.009,0.000,0.8,0.834,0
2010-01-19,0.012,0.001,0.001,0.2,-0.344,0
2010-01-20,-0.010,0.002,-0.003,0.6,0.556,0
2010-01-21,-0.019,-0.029,-0.006,0.2,0.593,0
2010-01-22,-0.022,-0.041,-0.017,0,0.003,0
2010-01-25,0.005,-0.017,-0.012,0,-0.460,0
2010-01-26,-0.004,0.001,-0.007,0.1,0.130,0
2010-01-27,0.005,0.001,0.002,0,0.287,0
2010-01-28,-0.011,-0.007,-0.003,0.1,0.163,0
2010-01-29,-0.011,-0.022,-0.006,0,-0.017,0
2010-02-01,0.016,0.005,-0.002,0,-0.395,0
2010-02-02,0.012,0.028,0.006,0.3,0.152,0
2010-02-03,-0.005,0.007,0.008,0.4,-0.202,0
2010-02-04,-0.031,-0.036,-0.008,0.4,1.065,0
2010-02-05,0.002,-0.029,-0.011,0.1,0.384,0
2010-02-08,-0.007,-0.005,-0.012,0.1,-0.546,0
2010-02-09,0.013,0.005,0.003,0.1,0.507,0
2010-02-10,-0.002,0.011,0.001,0.5,-0.288,0
2010-02-11,0.010,0.008,0.007,0.5,-0.070,0
2010-02-12,-0.001,0.010,0.002,0.8,0.362,0
2010-02-16,0.016,0.015,0.008,0.8,-0.477,0
2010-02-17,0.005,0.021,0.007,1,0.060,0
2010-02-18,0.006,0.011,0.009,1,0.147,0
2010-02-19,0.002,0.008,0.004,1,0.150,0
2010-02-22,0.000,0.002,0.003,1,-0.406,0
2010-02-23,-0.012,-0.012,-0.003,1,0.568,0
2010-02-24,0.009,-0.003,-0.001,0.7,-0.150,0
2010-02-25,-0.001,0.008,-0.001,0.9,0.472,0
2010-02-26,0.001,-0.001,0.003,0.9,-0.331,0
2010-03-01,0.010,0.011,0.003,0.9,-0.149,0
2010-03-02,0.003,0.013,0.005,1,0.090,0
2010-03-03,0.001,0.004,0.005,1,-0.063,0
2010-03-04,0.003,0.004,0.002,1,-0.100,0
2010-03-05,0.014,0.017,0.006,1,0.297,0
2010-03-08,0.000,0.014,0.006,1,-0.349,0
2010-03-09,0.002,0.002,0.005,1,0.348,0
2010-03-10,0.004,0.006,0.002,1,0.204,0
2010-03-11,0.004,0.009,0.003,1,-0.136,0
2010-03-12,0.000,0.004,0.003,1,0.008,0
2010-03-15,0.000,0.000,0.001,1,-0.094,0
2010-03-16,0.008,0.008,0.003,1,0.149,0
2010-03-17,0.006,0.014,0.005,1,0.052,0
2010-03-18,-0.001,0.005,0.004,1,0.107,0
2010-03-19,-0.005,-0.006,0.000,1,0.153,0
2010-03-22,0.005,0.000,-0.000,0.4,-0.186,0
2010-03-23,0.007,0.012,0.002,0.5,-0.008,0
2010-03-24,-0.005,0.002,0.002,0.7,0.072,0
2010-03-25,-0.002,-0.006,0.000,0.1,0.139,0
2010-03-26,-0.001,-0.002,-0.003,0,-0.079,0
2010-03-29,0.006,0.006,0.001,0,-0.346,0
2010-03-30,0.001,0.007,0.002,0.3,0.084,0
2010-03-31,-0.003,-0.003,0.001,0.3,0.105,0
2010-04-01,0.007,0.003,0.002,0,0.001,0
2010-04-05,0.008,0.015,0.004,0.3,-0.343,0
2010-04-06,0.002,0.011,0.006,0.6,0.043,0
2010-04-07,-0.006,-0.003,0.001,0.7,0.672,0
2010-04-08,0.003,-0.002,-0.000,0.2,-0.140,0
2010-04-09,0.007,0.010,0.001,0.5,-0.162,0
2010-04-12,0.002,0.008,0.004,0.8,-0.171,0
2010-04-13,0.001,0.002,0.003,0.9,0.134,0
2010-04-14,0.011,0.012,0.005,1,0.292,0
2010-04-15,0.001,0.012,0.004,1,-0.105,0
2010-04-16,-0.016,-0.015,-0.001,1,1.536,0
2010-04-19,0.004,-0.012,-0.004,0,-0.406,0
2010-04-20,0.009,0.013,-0.001,0.1,-0.276,0
2010-04-21,-0.002,0.007,0.004,0.4,0.223,0
2010-04-22,0.003,0.001,0.003,0.3,-0.402,0
2010-04-23,0.007,0.010,0.003,0.4,0.537,0
2010-04-26,-0.004,0.003,0.002,0.5,-0.191,0
2010-04-27,-0.024,-0.027,-0.007,0.3,1.481,0
2010-04-28,0.008,-0.016,-0.007,0,-0.155,0
2010-04-29,0.012,0.020,-0.001,0.2,-0.356,0
2010-04-30,-0.017,-0.005,0.001,0.4,0.393,0
2010-05-03,0.013,-0.004,0.003,0,-0.323,0
2010-05-04,-0.024,-0.011,-0.009,0.2,0.972,0
2010-05-05,-0.006,-0.029,-0.006,0,-0.087,0
2010-05-06,-0.033,-0.039,-0.021,0,0.968,0
2010-05-07,-0.015,-0.048,-0.018,0,-0.015,0
2010-05-10,0.044,0.029,-0.001,0,-0.379,0
2010-05-11,-0.003,0.041,0.009,0.4,-0.198,0
2010-05-12,0.014,0.011,0.018,0.4,-0.259,0
2010-05-13,-0.012,0.001,-0.000,0.5,-0.005,0
2010-05-14,-0.018,-0.030,-0.005,0.4,0.474,0
2010-05-17,0.001,-0.018,-0.010,0.4,-0.057,0
2010-05-18,-0.014,-0.013,-0.010,0.4,0.107,0
2010-05-19,-0.006,-0.019,-0.006,0.3,0.095,0
2010-05-20,-0.038,-0.043,-0.019,0.3,0.344,0
2010-05-21,0.015,-0.024,-0.010,0,-0.056,0
2010-05-24,-0.013,0.002,-0.012,0.3,-0.461,0
2010-05-25,0.001,-0.012,0.001,0.1,0.470,0
2010-05-26,-0.006,-0.005,-0.006,0.2,-0.118,0
2010-05-27,0.033,0.027,0.009,0.1,-0.140,0
2010-05-28,-0.013,0.021,0.005,0.7,-0.010,0
2010-06-01,-0.017,-0.029,0.001,0.5,-0.067,0
2010-06-02,0.026,0.009,-0.001,0.4,-0.136,0
2010-06-03,0.003,0.030,0.004,0.9,-0.057,0
2010-06-04,-0.035,-0.032,-0.002,1,0.758,0
2010-06-07,-0.012,-0.047,-0.015,0.5,-0.336,0
2010-06-08,0.011,-0.002,-0.012,0.4,0.352,0
2010-06-09,-0.005,0.005,-0.002,0.6,-0.251,0
2010-06-10,0.029,0.024,0.012,0.5,0.186,0
2010-06-11,0.005,0.034,0.010,1,-0.326,0
2010-06-14,-0.002,0.003,0.011,1,-0.032,0
2010-06-15,0.023,0.021,0.009,1,0.150,0
2010-06-16,-0.000,0.022,0.007,1,-0.092,0
2010-06-17,0.002,0.001,0.008,1,0.216,0
2010-06-18,0.001,0.003,0.001,1,-0.339,0
2010-06-21,-0.003,-0.002,0.000,0.9,0.225,0
2010-06-22,-0.017,-0.019,-0.006,0.9,0.123,0
2010-06-23,-0.003,-0.020,-0.008,0.6,0.064,0
2010-06-24,-0.017,-0.020,-0.012,0.5,0.055,0
2010-06-25,0.004,-0.012,-0.005,0.3,-0.111,0
2010-06-28,-0.003,0.001,-0.005,0.3,-0.291,0
2010-06-29,-0.031,-0.034,-0.010,0.2,1.208,0
2010-06-30,-0.009,-0.040,-0.014,0,-0.240,0
2010-07-01,-0.004,-0.014,-0.015,0,0.348,0
2010-07-02,-0.005,-0.010,-0.006,0,-0.391,0
2010-07-06,0.007,0.001,-0.001,0,0.101,0
2010-07-07,0.031,0.038,0.011,0.1,-0.012,0
2010-07-08,0.010,0.042,0.016,0.6,-0.169,0
2010-07-09,0.007,0.017,0.016,0.8,-0.312,0
2010-07-12,0.001,0.008,0.006,1,-0.095,0
2010-07-13,0.015,0.016,0.008,1,0.623,0
2010-07-14,-0.000,0.015,0.005,1,-0.134,0
2010-07-15,0.000,0.000,0.005,1,0.260,0
2010-07-16,-0.028,-0.027,-0.009,1,0.217,0
2010-07-19,0.006,-0.022,-0.007,0.6,-0.340,0
2010-07-20,0.011,0.017,-0.004,0.7,0.383,0
2010-07-21,-0.013,-0.002,0.001,0.8,0.025,0
2010-07-22,0.022,0.009,0.007,0.7,0.039,0
2010-07-23,0.009,0.031,0.006,1,-0.192,0
2010-07-26,0.010,0.019,0.014,1,-0.169,0
2010-07-27,-0.000,0.010,0.006,1,0.111,0
2010-07-28,-0.006,-0.007,0.001,1,-0.204,0
2010-07-29,-0.005,-0.011,-0.004,0.8,0.350,0
2010-07-30,-0.000,-0.005,-0.004,0.7,-0.000,0
2010-08-02,0.023,0.022,0.006,0.7,-0.145,0
2010-08-03,-0.005,0.018,0.006,1,-0.221,0
2010-08-04,0.007,0.002,0.008,0.9,0.079,0
2010-08-05,-0.001,0.006,0.000,1,-0.112,0
2010-08-06,-0.004,-0.005,0.001,1,0.707,0
2010-08-09,0.005,0.001,0.000,0.8,-0.496,0
2010-08-10,-0.005,-0.000,-0.001,0.9,1.011,0
2010-08-11,-0.027,-0.033,-0.009,0.5,0.126,0
2010-08-12,-0.006,-0.033,-0.013,0,-0.124,0
2010-08-13,-0.003,-0.009,-0.012,0,-0.337,0
2010-08-16,-0.000,-0.003,-0.003,0,-0.068,0
2010-08-17,0.012,0.012,0.003,0,0.165,0
2010-08-18,0.002,0.014,0.005,0.3,0.062,0
2010-08-19,-0.017,-0.016,-0.001,0.3,0.453,0
2010-08-20,-0.003,-0.021,-0.006,0,-0.211,0
2010-08-23,-0.004,-0.007,-0.008,0,-0.220,0
2010-08-24,-0.015,-0.019,-0.007,0,0.717,0
2010-08-25,0.004,-0.011,-0.005,0,-0.030,0
2010-08-26,-0.007,-0.003,-0.006,0.1,-0.176,0
2010-08-27,0.015,0.009,0.004,0,0.215,0
2010-08-30,-0.015,0.001,-0.002,0.4,-0.387,0
2010-08-31,0.000,-0.015,0.000,0.2,0.638,0
2010-09-01,0.030,0.030,0.005,0.2,-0.062,0
2010-09-02,0.009,0.040,0.013,1,-0.392,0
2010-09-03,0.013,0.022,0.017,1,0.359,0
2010-09-07,-0.011,0.002,0.004,1,-0.331,0
2010-09-08,0.007,-0.004,0.003,0.8,0.056,0
2010-09-09,0.005,0.012,0.000,0.9,-0.019,0
2010-09-10,0.005,0.010,0.006,1,-0.131,0
2010-09-13,0.011,0.016,0.007,1,0.397,0
2010-09-14,-0.001,0.010,0.005,1,0.175,0
2010-09-15,0.004,0.003,0.005,1,-0.196,0
2010-09-16,-0.000,0.004,0.001,1,0.186,0
2010-09-17,0.000,0.000,0.001,1,-0.021,0
2010-09-20,0.015,0.016,0.005,0.9,0.096,0
2010-09-21,-0.002,0.013,0.004,1,0.251,0
2010-09-22,-0.005,-0.007,0.003,0.9,-0.287,0
2010-09-23,-0.008,-0.013,-0.005,0.6,0.058,0
2010-09-24,0.021,0.012,0.003,0.2,0.036,0
2010-09-27,-0.005,0.016,0.003,0.9,-0.386,0
2010-09-28,0.004,-0.001,0.007,0.6,0.625,0
2010-09-29,-0.002,0.002,-0.001,0.7,-0.141,0
2010-09-30,-0.003,-0.005,-0.000,0.5,0.598,0
2010-10-01,0.004,0.001,-0.000,0.3,-0.392,0
2010-10-04,-0.008,-0.003,-0.002,0.5,-0.049,0
2010-10-05,0.020,0.012,0.005,0,0.382,0
2010-10-06,-0.000,0.020,0.004,0.9,-0.353,0
2010-10-07,-0.001,-0.001,0.006,0.9,0.109,0
2010-10-08,0.006,0.004,0.002,0.8,0.078,0
2010-10-11,0.001,0.007,0.002,1,-0.420,0
2010-10-12,0.003,0.004,0.003,1,0.767,0
2010-10-13,0.008,0.011,0.004,1,0.067,0
2010-10-14,-0.004,0.004,0.002,1,0.120,0
2010-10-15,0.002,-0.002,0.002,0.8,0.119,0
2010-10-18,0.005,0.007,0.001,0.8,-0.421,0
2010-10-19,-0.013,-0.008,-0.002,1,0.987,0
2010-10-20,0.010,-0.003,0.001,0.2,-0.287,0
2010-10-21,0.002,0.012,-0.000,0.5,0.108,0
2010-10-22,0.002,0.004,0.005,0.6,-0.512,0
2010-10-25,0.003,0.005,0.002,0.6,0.397,0
2010-10-26,0.000,0.003,0.002,0.7,0.052,0
2010-10-27,-0.003,-0.003,0.000,0.7,0.195,0
2010-10-28,0.000,-0.003,-0.001,0.4,-0.113,0
2010-10-29,0.001,0.001,-0.001,0.4,-0.144,0
2010-11-01,0.000,0.001,0.000,0.5,0.206,0
2010-11-02,0.008,0.008,0.003,0.5,-0.090,0
2010-11-03,0.004,0.012,0.004,0.9,0.432,0
2010-11-04,0.019,0.023,0.010,1,-0.051,0
2010-11-05,0.004,0.023,0.009,1,-0.160,0
2010-11-08,-0.002,0.002,0.007,1,-0.136,0
2010-11-09,-0.007,-0.009,-0.002,0.9,0.195,0
2010-11-10,0.004,-0.003,-0.002,0.4,0.186,0
2010-11-11,-0.004,0.000,-0.002,0.5,-0.286,0
2010-11-12,-0.012,-0.016,-0.004,0.2,0.513,0
2010-11-15,-0.001,-0.013,-0.006,0,-0.314,0
2010-11-16,-0.016,-0.017,-0.010,0,0.827,0
2010-11-17,0.001,-0.015,-0.005,0,-0.425,0
2010-11-18,0.015,0.015,0.000,0,0.147,0
2010-11-19,0.003,0.018,0.006,0.3,-0.207,0
2010-11-22,-0.001,0.002,0.006,0.3,0.156,0
2010-11-23,-0.014,-0.015,-0.004,0.3,0.226,0
2010-11-24,0.015,0.000,-0.000,0,-0.370,0
2010-11-26,-0.012,0.003,-0.004,0.3,-0.457,0
2010-11-29,0.003,-0.009,0.002,0.1,1.942,0
2010-11-30,-0.006,-0.003,-0.005,0.2,0.046,0
2010-12-01,0.021,0.016,0.006,0.1,-0.055,0
2010-12-02,0.013,0.034,0.009,0.5,-0.135,0
2010-12-03,0.003,0.016,0.012,1,-0.209,0
2010-12-06,-0.001,0.002,0.005,1,-0.319,0
2010-12-07,0.001,-0.000,0.001,1,1.005,0
2010-12-08,0.004,0.004,0.001,1,-0.332,0
2010-12-09,0.004,0.008,0.003,1,-0.104,0
2010-12-10,0.006,0.010,0.005,1,-0.050,0
2010-12-13,0.001,0.006,0.004,1,0.138,0
2010-12-14,0.001,0.002,0.003,1,0.100,0
2010-12-15,-0.005,-0.004,-0.001,1,0.092,0
2010-12-16,0.006,0.001,0.001,0.8,0.151,0
2010-12-17,0.001,0.007,0.001,0.9,-0.238,0
2010-12-20,0.002,0.003,0.003,0.8,-0.156,0
2010-12-21,0.006,0.009,0.003,0.7,-0.203,0
2010-12-22,0.003,0.009,0.004,0.9,-0.169,0
2010-12-23,-0.001,0.002,0.003,1,-0.112,0
2010-12-27,0.000,-0.001,0.001,0.8,-0.170,0
2010-12-28,0.001,0.002,0.000,0.8,-0.048,0
2010-12-29,0.001,0.002,0.001,0.9,0.049,0
2010-12-30,-0.002,-0.001,0.000,1,0.320,0
2010-12-31,0.000,-0.001,-0.000,0.6,0.191,0
2011-01-03,0.010,0.011,0.003,0.7,0.521,0
2011-01-04,-0.001,0.010,0.003,1,-0.009,0
2011-01-05,0.005,0.005,0.005,0.9,-0.025,0
2011-01-06,-0.002,0.003,0.001,1,-0.086,0
2011-01-07,-0.002,-0.004,0.000,0.8,0.274,0
2011-01-10,-0.001,-0.003,-0.002,0.5,-0.216,0
2011-01-11,0.004,0.002,0.000,0.1,-0.099,0
2011-01-12,0.009,0.013,0.004,0.4,-0.021,0
2011-01-13,-0.002,0.007,0.004,1,0.196,0
2011-01-14,0.007,0.006,0.005,0.7,-0.088,0
2011-01-18,0.002,0.009,0.002,1,-0.028,0
2011-01-19,-0.010,-0.008,-0.000,1,0.328,0
2011-01-20,-0.001,-0.011,-0.003,0,0.157,0
2011-01-21,0.002,0.001,-0.003,0,-0.138,0
2011-01-24,0.006,0.008,0.002,0.1,-0.249,0
2011-01-25,0.001,0.006,0.003,0.4,0.473,0
2011-01-26,0.004,0.004,0.004,0.4,-0.157,0
2011-01-27,0.002,0.006,0.002,0.6,-0.127,0
2011-01-28,-0.017,-0.015,-0.004,0.7,1.398,0
2011-01-31,0.008,-0.010,-0.002,0,-0.495,0
2011-02-01,0.016,0.024,0.002,0.2,0.120,0
2011-02-02,-0.002,0.014,0.007,0.6,-0.292,0
2011-02-03,0.002,0.000,0.005,0.5,0.233,0
2011-02-04,0.003,0.005,0.001,0.5,-0.077,0
2011-02-07,0.006,0.009,0.004,0.6,-0.165,0
2011-02-08,0.005,0.011,0.005,0.9,-0.119,0
2011-02-09,-0.002,0.002,0.003,1,0.478,0
2011-02-10,0.000,-0.002,0.001,0.9,0.111,0
2011-02-11,0.006,0.006,0.001,0.9,-0.154,0
2011-02-14,0.002,0.008,0.003,1,-0.262,0
2011-02-15,-0.003,-0.001,0.002,1,0.176,0
2011-02-16,0.006,0.003,0.002,0.8,0.089,0
2011-02-17,0.003,0.009,0.002,1,-0.156,0
2011-02-18,0.002,0.005,0.004,1,0.184,0
2011-02-22,-0.020,-0.018,-0.005,1,0.793,0
2011-02-23,-0.006,-0.026,-0.008,0,-0.024,0
2011-02-24,-0.001,-0.007,-0.009,0,0.144,0
2011-02-25,0.011,0.010,0.001,0,-0.456,0
2011-02-28,0.006,0.017,0.005,0.3,-0.001,0
2011-03-01,-0.017,-0.011,-0.000,0.4,0.826,0
2011-03-02,0.002,-0.015,-0.003,0,-0.225,0
2011-03-03,0.017,0.019,0.001,0.1,-0.119,0
2011-03-04,-0.007,0.010,0.004,0.4,0.571,0
2011-03-07,-0.008,-0.015,0.001,0.2,-0.218,0
2011-03-08,0.009,0.001,-0.002,0.1,-0.195,0
2011-03-09,-0.001,0.007,0.000,0.2,-0.119,0
2011-03-10,-0.019,-0.020,-0.004,0.2,0.959,0
2011-03-11,0.007,-0.012,-0.004,0,-0.251,0
2011-03-14,-0.006,0.001,-0.006,0.2,0.041,0
2011-03-15,-0.011,-0.017,-0.003,0.1,0.530,0
2011-03-16,-0.019,-0.030,-0.012,0,0.303,0
2011-03-17,0.013,-0.006,-0.006,0,-0.457,0
2011-03-18,0.004,0.017,-0.001,0.3,-0.094,0
2011-03-21,0.015,0.019,0.011,0.3,-0.332,0
2011-03-22,-0.003,0.012,0.005,0.6,-0.159,0
2011-03-23,0.003,-0.001,0.005,0.5,0.147,0
2011-03-24,0.010,0.012,0.003,0.7,0.071,0
2011-03-25,0.003,0.013,0.005,0.9,-0.022,0
2011-03-28,-0.002,0.001,0.004,1,-0.295,0
2011-03-29,0.007,0.004,0.003,0.9,0.183,0
2011-03-30,0.007,0.014,0.004,1,0.047,0
2011-03-31,-0.001,0.006,0.004,1,-0.024,0
2011-04-01,0.004,0.003,0.003,1,0.161,0
